GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
MH316128	1	4323	41.93846866	-	-	MOBF,MOBP	NC_019255_00001,NC_010069_00004	-	-	-	-	Mobilizable	MH316128	0	2175	MH316128	3526	3631	3742	3898	4085	4331	4645	5098	5669	6493	11553
MH316133	1	127734	51.5634052	IncFIA,IncFIB,IncFIA,IncFIC	MK878891_00042,000095__NZ_CP014273_00094,000094__NZ_CP015070_00117,AY458016	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	MOBP	AP014804	Conjugative	MH316133	0	110	MH316133	3471	3576	3687	3843	4028	4268	4581	5018	5564	6347	11075
MH316134	1	100935	51.90568187	IncFIA,IncFIB,IncFIA,IncFIC	MK878891_00042,000095__NZ_CP014273_00094,000094__NZ_CP015070_00117,AY458016	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	MOBP	AP014804	Conjugative	MH316134	0	110	MH316134	3471	3576	3687	3843	4028	4268	4581	5018	5564	6347	11076
MH325194	1	2222	62.78127813	-	-	-	-	-	-	-	-	Non-mobilizable	MH325194	0	8879	MH325194	121	127	135	146	158	170	189	209	232	255	418
MH325468	1	152054	51.43304352	IncA	000090__FJ705807_00003	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_012885_00082,NC_012885_00083,NC_012885_00084,NC_012885_00088,NC_012885_00091,NC_012885_00093,NC_012885_00167	-	-	Conjugative	MH325468	0	924	MH325468	3551	3657	3768	3926	4114	4361	4677	5131	5706	6541	11676
MH325469	1	235699	52.24544864	IncA	000090__FJ705807_00003	MOBF,MOBH	NC_021501_00073,NC_012885_00072	MPF_F	NC_021501_00097,NC_006323_00096,NC_006323_00097,NC_009378_00101,NC_006323_00105,NC_021501_00085,NC_021501_00084,NC_021501_00083,NC_006323_00113,NC_021501_00076,NC_021501_00074,NC_009140_00071,NC_012885_00082,NC_012885_00083,NC_012885_00084,NC_012885_00088,NC_012885_00091,NC_012885_00093,NC_012885_00167	-	-	Conjugative	MH325469	0	924	MH325469	3551	3657	3768	3926	4114	4361	4677	5131	5706	6541	11677
MH328006	1	42848	49.73627707	IncU	000210__KF623109_00045	MOBP	CP006657_00113	MPF_T	NC_022078_00109,NC_023331_00026,NC_022078_00104,NC_022078_00103,NC_022078_00100	-	-	Conjugative	MH328006	0	2399	MH328006	3685	3794	3905	4064	4254	4504	4824	5286	5874	6770	12621
MH328007	1	24228	50.55720654	IncU	000210__KF623109_00045	-	-	-	-	-	-	Non-mobilizable	MH328007	0	2399	MH328007	3685	3794	3905	4064	4254	4504	4824	5286	5874	6770	12618
MH328008	1	45739	46.60355495	IncX3	000221__NC_025130_00012	MOBP	NC_020552_00059	MPF_T	NC_023277_00163,NC_019157_00029,NC_019157_00030,NC_019083_00030,NC_017624_00009	-	-	Conjugative	MH328008	0	1087	MH328008	3195	3289	3386	3521	3683	3886	4157	4529	4981	5634	9004
MH329656	1	69018	51.65174302	IncFII,IncFIA	JN232517,CP022610_00144	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_019037_00027,NC_019094_00068,NC_014615_00033,NC_008460_00107,08-5333_00200	-	-	Conjugative	MH329656	0	2884	MH329656	3471	3576	3687	3843	4028	4269	4582	5021	5576	6365	11174
MH329870	1	198366	46.08148574	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	-	-	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030	-	-	Non-mobilizable	MH329870	0	920	MH329870	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12378
MH339998	1	51233	53.40893565	IncN,rep_cluster_2358,rep_cluster_2021,rep_cluster_2335	000155__CP018649,CP000974_00005,001456__CP010950,KU302809_00001	-	-	MPF_T	NC_022375_00024,NC_009131_00030,NC_011617_00041	MOBF,MOBP	NZ_CP013027,CP018223	Mobilizable	MH339998	0	141	MH339998	3338	3438	3546	3697	3876	4108	4408	4820	5324	6028	9944
MH341574	1	99493	52.53937463	IncFII,IncR	000119__MF133496_00001,000204__CP008701_00115	MOBP	NC_021198_00256	MPF_I	NC_021198_00249,NC_021198_00243,NC_021198_00240,NC_021198_00239,NC_021198_00238,NC_021198_00236,NC_021198_00235,NC_021198_00234,NC_021198_00230	-	-	Conjugative	MH341574	0	5884	MH341574	3104	3196	3291	3420	3573	3770	4030	4385	4823	5459	8575
MH362811	1	18475	36.54127199	rep_cluster_1172	000454__KY202458_00008	-	-	-	-	-	-	Non-mobilizable	MH362811	0	2933	MH362811	2806	2891	2977	3094	3233	3405	3633	3919	4237	4676	6894
MH399264	1	329420	48.24236537	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00207,NC_005211_00200	MOBH	NC_017484	Conjugative	MH399264	0	922	MH399264	3646	3755	3866	4025	4215	4463	4782	5239	5821	6699	12438
MH401970	1	50392	51.69868233	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_022375_00024,NC_008612_00190,NC_007682_00044,NC_014368_00014,NC_011617_00041,NC_009131_00030	MOBF	NZ_CP016498	Conjugative	MH401970	0	915	MH401970	3397	3500	3609	3763	3944	4179	4484	4905	5419	6140	10173
MH422552	1	88222	49.25188728	IncFIC,rep_cluster_2244	AY458016,CP033091_00053	-	-	-	-	-	-	Non-mobilizable	MH422552	0	752	MH422552	3444	3547	3657	3811	3995	4233	4541	4964	5495	6248	10711
MH422553	1	97743	50.75657592	IncI-gamma/K1	CP001118	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	MH422553	0	8	MH422553	3804	3915	4029	4192	4391	4652	4982	5459	6113	7144	13722
MH423311	1	3267	31.4355678	rep_cluster_1947	NC001390	-	-	-	-	-	-	Non-mobilizable	MH423311	0	611	MH423311	1509	1549	1596	1658	1739	1832	1968	2139	2342	2615	4047
MH423312	1	3196	31.44555695	rep_cluster_1947	NC001390	-	-	-	-	-	-	Non-mobilizable	MH423312	0	611	MH423312	1509	1549	1596	1658	1739	1832	1968	2139	2342	2615	4035
MH423313	1	2473	30.812778	rep_cluster_1947	NC001390	-	-	-	-	-	-	Non-mobilizable	MH423313	0	611	MH423313	1509	1549	1596	1658	1739	1832	1968	2139	2342	2615	4038
MH423314	1	20992	30.44016768	rep_cluster_2104,rep_cluster_910	JQ246438,002395__NC_013387_00031	MOBV	NC_022618_00010	-	-	-	-	Mobilizable	MH423314	0	2588	MH423314	1300	1333	1369	1423	1493	1564	1676	1822	1987	2197	3073
MH430881	1	202750	52.67373613	IncFIB,IncI-gamma/K1	000107__CP014778_00094,KM409652	MOBP,MOBC	CP031283_00205,NC_014725_00039	MPF_I	NC_019097_00085,NC_022267_00069,NC_015965_00072,NC_023290_00086,NC_022267_00057,NC_019097_00056,NC_011092_00103	MOBP	HM021326	Conjugative	MH430881	0	902	MH430881	3596	3702	3813	3971	4160	4408	4726	5180	5760	6618	12081
MH430882	1	111817	54.27976068	IncFIB	000107__CP014778_00094	MOBC	NC_014725_00039	MPF_T	NC_011092_00103	-	-	Conjugative	MH430882	0	902	MH430882	3596	3702	3813	3971	4160	4408	4726	5180	5760	6618	12081
MH430883	1	91411	50.8833729	IncI-gamma/K1	KM409652	MOBP	NC_019097	MPF_I	NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056	MOBP	HM021326	Conjugative	MH430883	0	13	MH430883	3804	3915	4029	4192	4391	4652	4982	5459	6108	7110	13564
MH431899	1	10252	30.17947718	rep_cluster_1017	000261__GQ900456	-	-	-	-	-	-	Non-mobilizable	MH431899	0	2448	MH431899	1413	1451	1493	1551	1625	1702	1824	1986	2171	2421	3491
MH450052	1	85355	54.35182473	IncFIA	000136__AP014877_00014	MOBF	NC_022333_00006	MPF_F	NC_021871_00015,NC_009787_00004,NC_007635_00031,NZ_AGTD01000004_00091,NC_022333_00021,NZ_AGTD01000004_00094,NZ_AGTD01000004_00096,NC_021817_00023,NZ_AGTD01000004_00099,NC_022333_00014	-	-	Conjugative	MH450052	0	772	MH450052	3055	3146	3241	3366	3514	3707	3964	4308	4735	5360	8401
MH450053	1	81277	53.57727278	IncFIA	000136__AP014877_00014	MOBF	NC_022333_00006	MPF_F	NC_021871_00015,NZ_AGTD01000004_00104,NC_009787_00004,NC_007635_00031,NZ_AGTD01000004_00091,NC_022333_00021,NZ_AGTD01000004_00094,NZ_AGTD01000004_00096,NC_021817_00023,NZ_AGTD01000004_00099,NC_022333_00014	-	-	Conjugative	MH450053	0	772	MH450053	3055	3146	3241	3366	3514	3707	3964	4308	4735	5360	8402
MH454107	1	126384	51.44242942	IncFIC,IncFIA,IncFIA,IncFIC,IncFIA	AY458016,MK878891_00042,000094__NZ_CP015070_00117,AP001918,CP042629_00001	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010488_00021,NC_014615_00033,NC_010719_00096,08-5333_00200	-	-	Conjugative	MH454107	0	761	MH454107	3460	3564	3674	3829	4013	4252	4563	4991	5528	6296	10924
MH457126	1	167140	52.31482589	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBH	AB040037	Conjugative	MH457126	0	930	MH457126	3552	3658	3769	3927	4115	4362	4678	5132	5709	6546	11832
MH457196	1	5128	35.60842434	IncP	000158__KX966395_00001	-	-	-	-	-	-	Non-mobilizable	MH457196	0	2641	MH457196	3372	3475	3584	3738	3918	4153	4456	4876	5382	6097	10100
MH457197	1	3386	36.73951565	IncP	000158__KX966395_00001	-	-	-	-	-	-	Non-mobilizable	MH457197	0	2641	MH457197	3371	3474	3583	3737	3917	4152	4455	4875	5381	6096	10096
MH457198	1	3366	36.77956031	IncP	000158__KX966395_00001	-	-	-	-	-	-	Non-mobilizable	MH457198	0	2641	MH457198	3371	3474	3583	3737	3917	4152	4455	4875	5381	6096	10096
MH457199	1	3376	36.72985782	IncP	000158__KX966395_00001	-	-	-	-	-	-	Non-mobilizable	MH457199	0	2641	MH457199	3371	3474	3583	3737	3917	4152	4455	4875	5381	6096	10096
MH457202	1	12666	39.91789042	IncP,rep_cluster_1875	000158__KX966395_00001,001311__EU715370_00012	-	-	-	-	-	-	Non-mobilizable	MH457202	0	1355	MH457202	3371	3474	3583	3737	3917	4152	4455	4875	5381	6096	10096
MH459020	1	253783	46.40815185	IncN,rep_cluster_1088,IncHI2A	000155__CP018649,000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00207,NC_005211_00200,NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005	MOBH	NC_004966	Conjugative	MH459020	0	920	MH459020	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12425
MH463250	1	9910	56.50857719	IncQ1	000192__AM183225_00009	MOBQ	CP022499	-	-	MOBQ	KU674895	Mobilizable	MH463250	0	184	MH463250	3535	3640	3751	3908	4096	4342	4657	5110	5683	6509	11612
MH464586	1	142993	53.51310903	rep_cluster_1418,rep_cluster_2183,IncFII	000759__NC_013950_00034,CP033468_00001,000129__CP018340	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	MH464586	0	2343	MH464586	3716	3825	3936	4096	4289	4543	4866	5333	5937	6856	12825
MH465666	1	7779	29.77246433	rep_cluster_1017	000261__GQ900456	-	-	-	-	-	-	Non-mobilizable	MH465666	0	2447	MH465666	1413	1451	1493	1551	1625	1702	1824	1987	2172	2422	3492
MH470063	1	27354	32.96410031	rep_cluster_1215,rep_cluster_1017,rep_cluster_1017	HF937104,000261__GQ900456,GQ900473	-	-	-	-	MOB_unknown	LN890519	Mobilizable	MH470063	0	2597	MH470063	1432	1471	1513	1572	1648	1726	1853	2018	2206	2458	3554
MH472638	1	101575	49.81836082	IncI-gamma/K1	MG764547	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	JN253636	Conjugative	MH472638	0	7	MH472638	3804	3915	4029	4192	4391	4652	4982	5459	6113	7147	13740
MH475146	1	175712	51.49676744	IncC,rep_cluster_1254	000092__CP025470,000562__KT346360_00001	MOBH	NC_012885_00072	MPF_F	NC_023291_00077,NC_012885_00091,NC_012885_00088,NC_016974_00085,NC_012885_00083,NC_014170_00023,NC_009140_00071,NC_012885_00167	MOBH	JQ319772	Conjugative	MH475146	0	152	MH475146	3552	3658	3769	3927	4115	4362	4678	5132	5708	6545	11778
MH476540	1	182450	51.00959167	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_012885_00167,NC_008612_00190,NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077	MOBH	JQ319772	Conjugative	MH476540	0	152	MH476540	3552	3658	3769	3927	4115	4362	4678	5132	5708	6544	11719
MH477636	1	163588	53.81751718	IncR,rep_cluster_1418,IncN,IncU	000204__CP008701_00115,000759__NC_013950_00034,000155__CP018649,000210__KF623109_00045	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	MH477636	0	2337	MH477636	3716	3825	3936	4096	4291	4545	4868	5335	5940	6862	12834
MH477637	1	67510	52.88401718	IncR,IncFIA	000204__CP008701_00115,CP032169_00114	-	-	-	-	-	-	Non-mobilizable	MH477637	0	851	MH477637	3617	3725	3836	3995	4184	4432	4750	5205	5785	6652	12200
MH491004	1	253002	46.79132971	rep_cluster_1088,IncHI2A,IncN	000340__KU353730,BX664015,000155__CP018649	MOBH	NC_012555_00231	MPF_F	NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005,NC_005211_00207,NC_005211_00200	MOBH	NC_004966	Conjugative	MH491004	0	920	MH491004	3640	3748	3859	4018	4208	4456	4774	5231	5811	6687	12277
MH491967	1	145619	42.83712977	rep_cluster_1506	000848__KX832927	MOBH	NC_022589_00035	MPF_F	NC_022589_00031,NC_022589_00025,NC_022589_00024,NC_022589_00022,NC_022589_00020,NC_022589_00017,NC_022589_00016,NC_022589_00004	-	-	Conjugative	MH491967	0	2628	MH491967	3367	3470	3579	3733	3913	4148	4451	4871	5376	6091	10091
MH507589	1	47304	43.05766954	IncX1,IncX3	000215__KC853434_00019,JN247852	MOBP	NC_019096_00001	MPF_T	NC_023277_00163,NC_019046_00026,NC_019067_00043,NC_010860_00022,NC_017624_00009	MOBP	EU164802	Conjugative	MH507589	0	36	MH507589	3775	3886	3997	4160	4356	4611	4937	5410	6031	6984	13195
MH522409	1	61340	42.47636127	IncI2	AP017614	-	-	MPF_T	NC_020270_00058,NC_019039_00051,NC_020270_00063,NC_019039_00065	-	-	Non-mobilizable	MH522409	0	1143	MH522409	2886	2974	3063	3181	3322	3503	3745	4048	4387	4869	7326
MH522411	1	64759	42.45433067	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_019039_00065,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	MH522411	0	1143	MH522411	2886	2974	3063	3181	3322	3503	3745	4048	4387	4869	7276
MH522412	1	60945	42.34473706	IncI2	KY693674	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_019039_00065	-	-	Conjugative	MH522412	0	1143	MH522412	2886	2974	3063	3181	3322	3503	3745	4048	4387	4869	7361
MH522413	1	163719	45.76499979	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	-	-	MPF_F	NC_005211_00030,NC_021845_00017,NC_005211_00005,NC_009838_00006,NC_005211_00012	-	-	Non-mobilizable	MH522413	0	920	MH522413	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12433
MH522414	1	59233	42.3598332	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	MH522414	0	1143	MH522414	2886	2974	3063	3181	3322	3503	3745	4048	4387	4869	7293
MH522415	1	60138	42.44404536	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	MH522415	0	1143	MH522415	2886	2974	3063	3181	3322	3503	3745	4048	4387	4869	7308
MH522416	1	60188	42.44533794	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_019039_00065,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	MH522416	0	1143	MH522416	2886	2974	3063	3181	3322	3503	3745	4048	4387	4869	7294
MH522418	1	244206	46.35799284	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005,NC_005211_00207,NC_005211_00200	MOBH	NC_004966	Conjugative	MH522418	0	920	MH522418	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12384
MH522419	1	229235	46.21065719	IncQ1,IncHI2A,rep_cluster_1088	000195__NC_013728_00014,BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030	MOBH	NC_004966	Conjugative	MH522419	0	920	MH522419	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12372
MH522420	1	264008	46.02625678	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005,NC_005211_00207,NC_005211_00200	MOBH	NC_004966	Conjugative	MH522420	0	920	MH522420	3646	3755	3866	4025	4215	4463	4782	5239	5820	6697	12320
MH522421	1	299616	46.90637349	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00012,NC_009838_00006,NC_005211_00005,NC_005211_00207,NC_005211_00200,NC_005211_00030,NC_021845_00017	MOBH	NC_004966	Conjugative	MH522421	0	920	MH522421	3644	3752	3863	4022	4212	4460	4778	5235	5815	6692	12286
MH522424	1	278996	46.27915812	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030	MOBH	NC_004966	Conjugative	MH522424	0	920	MH522424	3644	3752	3863	4022	4212	4460	4778	5235	5815	6692	12285
MH522425	1	217193	45.41720958	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_021845_00017,NC_005211_00030,NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012	MOBH	NC_004966	Conjugative	MH522425	0	920	MH522425	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12399
MH522426	1	277473	44.74417331	IncHI2A,rep_cluster_1088,IncI2	BX664015,000340__KU353730,AP017614	MOBH,MOBP	NC_012555_00231,NC_022520_00030	MPF_F	NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_019039_00065,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	MOBH	NC_004966	Conjugative	MH522426	0	920	MH522426	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12398
MH522715	1	6244	36.75528507	Inc13	000075__NC_004932_00003	MOBV	NC_001858_00003	-	-	-	-	Mobilizable	MH522715	0	542	MH522715	3991	4104	4221	4386	4591	4854	5188	5667	6324	7367	14005
MH523448	1	120614	50.58368017	IncFIC,IncFIA,IncFIC,IncFIA,IncFIB,IncFIA	AP001918,CP042629_00001,AY458016,000136__AP014877_00014,000096__NC_019117_00097,000094__NZ_CP015070_00117	-	-	MPF_F	NC_022651_00077,NZ_CM001154_00091,NC_017639_00094,NC_013437_00116,NC_007675_00027	-	-	Non-mobilizable	MH523448	0	761	MH523448	3446	3549	3659	3814	3998	4236	4544	4967	5498	6254	10785
MH536949	1	49804	52.37330335	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP015914	Conjugative	MH536949	0	916	MH536949	3402	3505	3614	3768	3949	4184	4489	4910	5427	6154	10357
MH539888	1	6432	37.26679104	Inc13	000075__NC_004932_00003	MOBV	NC_013534_00010	-	-	-	-	Mobilizable	MH539888	0	537	MH539888	3988	4101	4217	4382	4584	4847	5180	5659	6316	7358	13996
MH539889	1	7753	35.83129111	Inc13	000074__NC_001764_00001	MOBV	NC_001764_00001	-	-	-	-	Mobilizable	MH539889	0	535	MH539889	3988	4101	4216	4380	4581	4844	5177	5656	6313	7355	13990
MH544243	1	6006	41.19214119	-	-	MOBP	CP025733_00008	-	-	-	-	Mobilizable	MH544243	0	5880	MH544243	1681	1727	1779	1844	1928	2023	2165	2347	2565	2860	4382
MH547560	1	95404	57.22401576	rep_cluster_1516	000859__CP007510_00002	-	-	-	-	-	-	Non-mobilizable	MH547560	0	2388	MH547560	3392	3495	3604	3758	3939	4174	4477	4898	5408	6128	10136
MH547561	1	26862	61.00067009	-	-	-	-	-	-	-	-	Non-mobilizable	MH547561	0	8880	MH547561	2769	2854	2939	3053	3192	3361	3586	3867	4183	4615	6780
MH548371	1	56917	43.88846917	IncP	000165__AB453229	MOBP	NC_012919_00011	MPF_T	NC_012919_00030,NC_012919_00031,NC_012919_00032,NC_012919_00010	-	-	Conjugative	MH548371	0	4900	MH548371	1240	1271	1305	1356	1422	1492	1601	1738	1899	2095	2893
MH569711	1	9448	61.49449619	IncQ2	000201__KJ631731_00005	MOBP	NC_019262_00003	-	-	-	-	Mobilizable	MH569711	0	1241	MH569711	2914	3003	3093	3212	3355	3539	3783	4092	4442	4931	7504
MH569712	1	84849	46.7442162	IncFII,rep_cluster_2183,IncFIA	000130__CP023489,CP017721_00179,CP032169_00114	MOBF	MH569712_00083	-	-	-	-	Mobilizable	MH569712	0	2724	MH569712	3657	3766	3877	4036	4226	4474	4793	5250	5832	6715	12527
MH579767	1	109015	49.22625327	IncI-gamma/K1	MF344575	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	MH579767	0	13	MH579767	3804	3915	4029	4192	4391	4652	4982	5459	6108	7113	13578
MH580300	1	110111	53.06554295	IncFIB,IncFIA,IncFIC	000095__NZ_CP014273_00094,CP022610_00144,AP001918	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	FN868248	Conjugative	MH580300	0	715	MH580300	3680	3789	3900	4059	4249	4498	4818	5278	5866	6760	12600
MH580301	1	99453	47.70796256	IncHI1B	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	MH580301	0	1183	MH580301	3020	3111	3205	3329	3477	3667	3924	4260	4667	5258	8188
MH580302	1	118160	49.16892349	IncFIB,rep_cluster_2244	000095__NZ_CP014273_00094,CP033091_00053	-	-	MPF_F	NZ_CM001154_00091,NC_022651_00077	-	-	Non-mobilizable	MH580302	0	756	MH580302	3442	3545	3655	3809	3993	4231	4538	4961	5489	6235	10643
MH581228	1	6580	37.96352584	Inc13	000075__NC_004932_00003	MOBV	NC_001858_00003	-	-	-	-	Mobilizable	MH581228	0	532	MH581228	3990	4103	4220	4385	4589	4852	5186	5665	6322	7365	14003
MH581229	1	7210	36.76837725	Inc13	000076__NZ_APAS01000019_00004	MOBV	NC_013534_00010	-	-	-	-	Mobilizable	MH581229	0	538	MH581229	3988	4101	4217	4382	4584	4847	5181	5660	6317	7359	13997
MH587574	1	72158	29.73613459	rep_cluster_765,rep_cluster_1215	002243__GQ900389_00041,GQ900395	MOBP	NC_013325_00011	MPF_T	NC_013325_00006	-	-	Conjugative	MH587574	0	4867	MH587574	1364	1400	1439	1496	1570	1645	1764	1921	2102	2344	3373
MH587575	1	40064	30.41633387	rep_cluster_765	002243__GQ900389_00041	MOBP	NC_013325_00011	MPF_T	NC_013325_00006	MOBP	NC_013368	Conjugative	MH587575	0	4867	MH587575	1365	1401	1440	1497	1571	1646	1765	1922	2103	2345	3374
MH587576	1	52469	32.41723684	rep_cluster_155	000917__KX149096_00023	-	-	-	-	-	-	Non-mobilizable	MH587576	0	5876	MH587576	1920	1970	2032	2103	2202	2310	2467	2667	2905	3232	4889
MH587578	1	43095	29.58811927	rep_cluster_1142,rep_cluster_1018,rep_cluster_1281	000421__NC_013320_00022,000268__U32369_00002,000598__NC_005208_00002	MOBV,MOBQ	NC_022618_00010,NC_013653_00017	MPF_T	NC_010279_00007,NC_013653_00035	-	-	Conjugative	MH587578	0	2197	MH587578	1495	1535	1582	1644	1725	1815	1949	2119	2321	2592	3975
MH594122	1	8008	37.33766234	Inc13	000075__NC_004932_00003	MOBV	NC_013534_00010	-	-	-	-	Mobilizable	MH594122	0	537	MH594122	3988	4101	4217	4382	4584	4847	5180	5659	6316	7358	13995
MH594477	1	145294	51.62085151	IncA	000090__FJ705807_00003	MOBH	NC_012885_00072	MPF_F	NC_012885_00167,NC_009140_00071,NC_012885_00082,NC_012885_00083,NC_012885_00084,NC_012885_00088,NC_012885_00091,NC_012885_00093	-	-	Conjugative	MH594477	0	923	MH594477	3551	3657	3768	3926	4114	4361	4677	5131	5706	6540	11672
